"PostID","FBlink","Mitulink","Headline","ShareText","Type","Category","DatePosted","HourPosted","Hour","Day","Month","Reach","Comments","Likes","Shares","TotalInter","InterRate","Clicks","CTR","TimesRepost","Reposted","RepostOrder","Originals","Reposts","ss_headlines","ss_comments","category"
"1405630409737397_1588961281404308","https://www.facebook.com/wearemitu/posts/1588961281404308","https://www.wearemitu.com/mitu-voice/13-selena-quintanilla-gifs-every-latina-will-totally-understand/","These Selena Quintanilla GIFs are the Perfect Response to Everything","Let Selena say it for you.","Link","Celebrity & Gossip",2016-05-02,"3:00:00 p. m.",15,1,5,168834,91,1130,130,1351,0.008,3235,179,"3","1","2","0","1",0.5719,0.35229375,"Celebrity & Gossip"
"1405630409737397_1589185081381928","https://www.facebook.com/wearemitu/posts/1589185081381928","https://www.wearemitu.com/mitu-world/15-times-the-edward-james-olmos-classic-stand-and-deliver-took-us-to-school/","15 Reasons Everyone Should Watch ‘Stand and Deliver’ Again","Hairnets aren't just for lunch ladies.","Link","TV & Movies",2016-05-02,"5:00:00 p. m.",17,1,5,341596,235,5388,745,6368,0.0186,4150,105,"5","1","3","0","1",0,0.342565909,"TV & Movies"
"1405630409737397_1589299618037141","https://www.facebook.com/wearemitu/posts/1589299618037141","https://www.wearemitu.com/mitu-world/latina-mom-defends-herself-told-not-to-speak-spanish/","Watch this Latina Mom Defend Herself after Being Told Not to Speak Spanish","Her passion makes me proud. The other lady makes my blood boil. ??","Link","Identities",2016-05-02,"11:00:00 p. m.",23,1,5,293285,421,2183,442,3046,0.0104,6676,218,"1","1","0","1","0",0,-0.107371233,"Identities"
"1405630409737397_1589396051360831","https://www.facebook.com/wearemitu/posts/1589396051360831","https://www.wearemitu.com/mitu-voice/woman-writes-hilarious-letter-about-tampons-to-her-mom/","Latina Writes Letter About Tampons To Her Mom – And It’s Hilarious","YES, someone is finally talking about this!","Link","Sex & Relationships",2016-05-03,"8:00:00 a. m.",8,2,5,189230,95,369,49,513,0.0027,4607,233,"2","1","1","0","1",0.4019,0.051375,"Sex & Relationships"
"1405630409737397_1589398101360626","https://www.facebook.com/wearemitu/posts/1589398101360626","https://www.wearemitu.com/mitu-world/salma-hayeks-boob-t-brought-all-the-boys-to-her-room/","20 Doctors Crowd Around Salma Hayek In ER, Find Out Why","This might be her best outfit yet.","Link","Celebrity & Gossip",2016-05-03,"6:00:00 a. m.",6,2,5,153910,5,159,8,172,0.0011,4105,259,"1","1","1","0","1",0,0.753366667,"Celebrity & Gossip"
"1405630409737397_1589606311339805","https://www.facebook.com/wearemitu/posts/1589606311339805","https://www.wearemitu.com/mitu-voice/you-sound-white-and-its-many-meanings/","The 4 Reasons “You Sound White” is a Huge Insult","Stop telling us that.","Link","Latino Culture",2016-05-03,"12:00:00 p. m.",12,2,5,254348,231,1818,363,2412,0.0095,4505,164,"2","1","1","0","1",-0.25,0.12185122,"Latino Culture"
"1405630409737397_1589881244645645","https://www.facebook.com/wearemitu/posts/1589881244645645","https://www.wearemitu.com/mitu-life/why-latinos-win-at-mornings-every-morning-2/","Micheladas, Cafe de Olla and 7 Other Amazing Ways Latinos Start Off the Day","We do everything better, including mornings.","Link","Food & Beverages",2016-05-04,"6:00:01 a. m.",6,3,5,238625,167,2861,291,3319,0.0139,3076,113,"3","1","1","0","1",0.5859,0.311430769,"Food & Beverages"
"1405630409737397_1589999191300517","https://www.facebook.com/wearemitu/posts/1589999191300517","https://www.wearemitu.com/mitu-voice/11-problems-only-big-booty-latinas-and-latinos-will-understand/","These Photos Prove that Not Everyone Is About the Big Booty Life","Too much cake can be a bad thing.","Link","Beauty & Fashion",2016-05-04,"10:01:43 a. m.",10,3,5,234684,114,370,59,543,0.0023,8688,365,"4","1","2","0","1",0,0.146325,"Beauty & Fashion"
"1405630409737397_1590066207960482","https://www.facebook.com/wearemitu/posts/1590066207960482","https://www.wearemitu.com/mitu-voice/quiz-which-prima-are-you/","Quiz: Which Prima are You?","Yeah, you're going to fight with your primas about this...","Link","Family & Friends",2016-05-04,"12:04:00 p. m.",12,3,5,283833,909,392,89,1390,0.0049,10870,379,"6","1","2","0","1",0,0.396040385,"Family & Friends"
"1405630409737397_1590164304617339","https://www.facebook.com/wearemitu/posts/1590164304617339","https://www.wearemitu.com/mitu-voice/cardi-b-will-show-off-her-butt-and-thighs-whenever-she-likes-thanks-and-bye/","This Latina Hits Back At People Talking Sh*t About Her Cellulite","And that's how you shut them up.","Link","Celebrity & Gossip",2016-05-04,"9:00:00 p. m.",21,3,5,310748,186,1254,89,1529,0.0049,14990,471,"3","1","0","1","0",0,0.153921569,"Celebrity & Gossip"
"1405630409737397_1590164754617294","https://www.facebook.com/wearemitu/posts/1590164754617294","https://www.wearemitu.com/mitu-world/this-lady-wanted-to-be-careful-at-an-atm-now-shes-a-meme-in-mexico/","People Wasted No Time To Meme This Woman After This Photo Hit The Internet","We have a feeling she won't be doing this again.","Link","Latino Culture",2016-05-04,"7:00:00 p. m.",19,3,5,501171,371,4119,315,4805,0.0096,24807,482,"3","1","0","1","0",-0.6597,0.409177966,"Latino Culture"
"1405630409737397_1590170494616720","https://www.facebook.com/wearemitu/posts/1590170494616720","https://www.wearemitu.com/mitu-voice/all-this-pro-latino-identity-swag-is-everything-we-have-ever-wanted-from-clothing-companies/","These Companies Are Making Hilarious Shirts Latinos Need To Own","We're Latino, deal with it.","Link","Beauty & Fashion",2016-05-04,"11:00:00 p. m.",23,3,5,205057,173,2604,403,3180,0.0155,5376,254,"5","1","1","0","1",0.4019,0.108367442,"Beauty & Fashion"
"1405630409737397_1590412561259180","https://www.facebook.com/wearemitu/posts/1590412561259180","https://www.wearemitu.com/mitu-voice/being-raised-by-abuelita-was-the-sweetest-bliss-ever/","Moments You Know are Too Real If You Were Raised By Abuelita","She was always your bodyguard when your mom was mad.","Link","Family & Friends",2016-05-05,"10:02:57 a. m.",10,4,5,199002,116,1233,258,1607,0.0081,3954,186,"3","1","2","0","1",0,0.484472727,"Family & Friends"
"1405630409737397_1590439217923181","https://www.facebook.com/wearemitu/posts/1590439217923181","https://www.wearemitu.com/mitu-world/people-are-taking-their-anger-at-donald-trump-out-on-his-defenseless-walk-of-fame-star/","People Are Taking Their Anger At Donald Trump Out On His Defenseless Walk Of Fame Star","Trump's star is being vandalized and it's kind of hilarious.","Link","Sensationalist",2016-05-05,"12:00:00 p. m.",12,4,5,205795,314,2327,145,2786,0.0135,2580,109,"1","1","1","0","1",-0.4939,-0.18302027,"Sensationalist"
"1405630409737397_1590458641254572","https://www.facebook.com/wearemitu/posts/1590458641254572","https://www.wearemitu.com/mitu-voice/latina-myths-on-tv-leave-no-room-for-real-latinas/","6 Myths Latinas Can’t Live Down Thanks to Stereotypes on TV","Just STOP already.","Link","TV & Movies",2016-05-05,"2:00:00 p. m.",14,4,5,142181,3,164,8,175,0.0012,4165,287,"3","1","2","0","1",0.4404,-0.2386,"TV & Movies"
"1405630409737397_1590497447917358","https://www.facebook.com/wearemitu/posts/1590497447917358","https://www.wearemitu.com/mitu-world/check-out-the-chola-within-sandra-bullock/","This Chola Went Crazy on Sandra Bullock and It was Amazing","Does she pull it off?","Link","Celebrity & Gossip",2016-05-05,"11:00:00 p. m.",23,4,5,291835,166,2025,555,2746,0.0094,9107,307,"4","1","2","0","1",0.34,0.467062338,"Celebrity & Gossip"
"1405630409737397_1590497711250665","https://www.facebook.com/wearemitu/posts/1590497711250665","https://www.wearemitu.com/mitu-voice/love-songs-broken-heart/","21 Latino Songs That Will Mend Your Broken Heart","Sit down, relax and let these songs cure your broken heart.","Link","Music",2016-05-05,"7:00:00 p. m.",19,4,5,230332,116,1123,245,1484,0.0064,6433,272,"6","1","5","0","1",-0.4767,-0.0174,"Music"
"1405630409737397_1590498364583933","https://www.facebook.com/wearemitu/posts/1590498364583933","https://www.wearemitu.com/mitu-world/quiz-what-will-you-look-like-in-25-years/","Quiz: What Will You Look Like in 25 years?","Okay, this sh*t is scary.","Link","Celebrity & Gossip",2016-05-05,"9:00:00 p. m.",21,4,5,169371,29,116,12,157,9e-04,5749,334,"5","1","2","0","1",0.3612,0.369463636,"Celebrity & Gossip"
"1405630409737397_1590642474569522","https://www.facebook.com/wearemitu/posts/1590642474569522","https://www.wearemitu.com/mitu-world/13-photos-that-show-latinos-live-to-troll-people-whenever-they-can/","13 Photos that Show Latinos Live to Troll People Whenever They Can","Proof that Latinos have the best sense of humor.","Link","Latino Culture",2016-05-06,"6:00:00 a. m.",6,5,5,320121,291,3027,387,3705,0.0116,5836,169,"3","1","1","0","1",0,0.477704762,"Latino Culture"
"1405630409737397_1590642691236167","https://www.facebook.com/wearemitu/posts/1590642691236167","https://www.wearemitu.com/mitu-voice/benefits-of-living-at-home/","10 Reasons Why Latinos Never Move Out Of Their Parents’ House","It's your fault, mom.","Link","Family & Friends",2016-05-06,"8:00:00 a. m.",8,5,5,216410,225,1006,280,1511,0.007,4734,208,"3","1","1","0","1",0,0.422193103,"Family & Friends"
"1405630409737397_1590793604554409","https://www.facebook.com/wearemitu/posts/1590793604554409","https://www.wearemitu.com/mitu-voice/demi-lovato-latinos-are-more-passionate/","Why After Dating A Latino, Demi Lovato Is Probably Never Going Back To White Guys","This is going to be really awkward for her exes.","Link","Celebrity & Gossip",2016-05-06,"12:00:00 p. m.",12,5,5,400500,238,2099,69,2406,0.006,15988,395,NA,"0",NA,"1","0",0,0.192546341,"Celebrity & Gossip"
"1405630409737397_1590794577887645","https://www.facebook.com/wearemitu/posts/1590794577887645","https://www.wearemitu.com/mitu-voice/hiiii-khloe-hows-your-cuba-trip-going-can-we-chat-about-something-for-a-sec/","The Internet Is Mad At Khloe Kardashian Today. Let's Find Out Why!","Khloe picked the wrong place to take a photo.","Link","Celebrity & Gossip",2016-05-06,"2:00:00 p. m.",14,5,5,544747,363,1257,58,1678,0.0031,41293,591,"1","1","0","1","0",-0.5411,-0.164121127,"Celebrity & Gossip"
"1405630409737397_1590927534541016","https://www.facebook.com/wearemitu/posts/1590927534541016","https://www.wearemitu.com/mitu-world/11-passionate-bloody-and-dramatic-telenovelas-you-need-to-watch-on-netflix/","11 Binge-worthy Telenovelas You Need to Watch on Netflix","Thank you, Netflix.","Link","TV & Movies",2016-05-06,"5:01:00 p. m.",17,5,5,109448,141,802,107,1050,0.0096,1711,141,"7","1","3","0","1",0,0.249358824,"TV & Movies"
"1405630409737397_1590932214540548","https://www.facebook.com/wearemitu/posts/1590932214540548","https://www.wearemitu.com/mitu-world/jackie-cruz-como-la-flor-selena-cover/","Flaca Can Sing! Listen to Jackie Cruz Doing a Cover of Selena’s “Como La Flor”","This is amazing! #OBSESSED","Link","Music",2016-05-07,"6:00:00 a. m.",6,6,5,299548,129,1999,303,2431,0.0081,5849,182,"5","1","3","0","1",0,0.4314,"Music"
"1405630409737397_1590934764540293","https://www.facebook.com/wearemitu/posts/1590934764540293","https://www.wearemitu.com/mitu-voice/11-latina-sexpectations-the-world-has-of-us/","11 Latina Sexpectations The World Expects Us To Live Up To","Sorry to disappoint, boys.","Link","Sex & Relationships",2016-05-07,"8:00:00 a. m.",8,6,5,306276,33,397,55,485,0.0016,10128,326,"2","1","2","0","1",0,0.0184875,"Sex & Relationships"
"1405630409737397_1590936427873460","https://www.facebook.com/wearemitu/posts/1590936427873460","https://www.wearemitu.com/mitu-world/fashion-trends-frida-kahlo-started/","10 Trends Frida Kahlo Started","Sorry Beyonce, Frida was rocking it first...","Link","Beauty & Fashion",2016-05-06,"7:00:00 p. m.",19,5,5,340849,156,3446,338,3940,0.0116,8018,225,"6","1","4","0","1",0,0.302658333,"Beauty & Fashion"
"1405630409737397_1590937594540010","https://www.facebook.com/wearemitu/posts/1590937594540010","https://www.wearemitu.com/mitu-world/latino-celebs-dont-age-vampires/","How Do They Never Age? Latino Celebrities Who Are Probably Vampires","It's okay to be jealous.","Link","Celebrity & Gossip",2016-05-06,"9:00:00 p. m.",21,5,5,361426,252,4581,190,5023,0.0139,9275,248,"5","1","5","0","1",0,0.348438095,"Celebrity & Gossip"
"1405630409737397_1590938031206633","https://www.facebook.com/wearemitu/posts/1590938031206633","https://www.wearemitu.com/mitu-world/prayers-cholo-goth/","A Gang Member from San Diego and a Punk from TJ are the Creators of ‘Cholo Goth’","Forget everything you thought you knew about cholos...","Link","Latino Culture",2016-05-06,"11:00:00 p. m.",23,5,5,408533,452,2889,448,3789,0.0093,9927,233,"5","1","5","0","1",0,0.035530909,"Latino Culture"
"1405630409737397_1591073101193126","https://www.facebook.com/wearemitu/posts/1591073101193126","https://www.wearemitu.com/mitu-world/indisputable-proof-that-famous-latinos-are-part-of-the-illuminati/","Selena, Walter Mercado and El Chavo are All Illuminati, Here’s Proof","Okay, this is actually terrifying...","Link","Celebrity & Gossip",2016-05-07,"10:00:00 a. m.",10,6,5,626580,714,2017,339,3070,0.0049,29447,462,"6","1","4","0","1",0,-0.149149065,"Celebrity & Gossip"
"1405630409737397_1591073364526433","https://www.facebook.com/wearemitu/posts/1591073364526433","https://www.wearemitu.com/mitu-world/9-of-the-weirdest-things-youll-see-on-a-soccer-field/","9 of the Weirdest Things You’ll See on a Soccer Field","There's a reason they don't show these moments on TV...","Link","Sports",2016-05-07,"2:00:00 p. m.",14,6,5,285465,39,460,45,544,0.0019,8101,277,"4","1","4","0","1",-0.2263,0.4882125,"Sports"
"1405630409737397_1591074007859702","https://www.facebook.com/wearemitu/posts/1591074007859702","https://www.wearemitu.com/mitu-voice/quiz-we-know-how-long-youve-been-single/","Quiz: We Can Tell if You are Single AF Just from These Questions","I can't decide if this is funny or sad.","Link","Sex & Relationships",2016-05-07,"3:00:00 p. m.",15,6,5,205036,66,118,9,193,9e-04,6449,310,"3","1","2","0","1",0,0.378735714,"Sex & Relationships"
"1405630409737397_1591183901182046","https://www.facebook.com/wearemitu/posts/1591183901182046","https://www.wearemitu.com/mitu-voice/whole-foods-attempts-at-mexican-food/","9 Mexican Food Items from Whole Foods that Deserve a ‘You Tried’ Sticker","#4 is an abomination.","Link","Food & Beverages",2016-05-07,"12:00:00 p. m.",12,6,5,264853,84,533,54,671,0.0025,7443,274,"5","1","5","0","1",0,0.138088235,"Food & Beverages"
"1405630409737397_1591184184515351","https://www.facebook.com/wearemitu/posts/1591184184515351","https://www.wearemitu.com/mitu-voice/quiz-can-we-guess-your-eyebrow-goals/","We Can Guess What Kind Of Eyebrows You Have","Because yes, we will judge you for your brows.","Link","Beauty & Fashion",2016-05-07,"5:00:00 p. m.",17,6,5,207929,25,248,17,290,0.0014,6421,303,"3","1","2","0","1",0,0.262566667,"Beauty & Fashion"
"1405630409737397_1591186437848459","https://www.facebook.com/wearemitu/posts/1591186437848459","https://www.wearemitu.com/mitu-world/quiz-guys-whats-your-mexican-nickname/","Quiz: Guys, What’s Your Mexican Nickname? Gordo, Prieto or Chato?","Can we guess your Mexican nickname?","Link","Latino Culture",2016-05-07,"7:00:00 p. m.",19,6,5,292601,308,348,89,745,0.0025,11435,387,"7","1","5","0","1",0,0.299648276,"Latino Culture"
"1405630409737397_1591436121156824","https://www.facebook.com/wearemitu/posts/1591436121156824","https://www.wearemitu.com/mitu-world/watch-salma-hayek-throws-perfectly-sweet-shade-at-donald-trump-and-his-supporters/","Watch: Salma Hayek Throws Perfectly Sweet Shade At Donald Trump And His Supporters","Salma 1, Trump 0.","Link","Celebrity & Gossip",2016-05-07,"9:00:00 p. m.",21,6,5,373346,127,2643,310,3080,0.0082,10749,281,"4","1","1","0","1",0.8779,0.121775,"Celebrity & Gossip"
"1405630409737397_1591436867823416","https://www.facebook.com/wearemitu/posts/1591436867823416","https://www.wearemitu.com/mitu-world/rum-blood-of-the-sugarcane-worker/","Think about this Sad Reality Next Time You Drink a Mojito","Everything about this is cruel.","Link","News & Issues",2016-05-07,"11:00:00 p. m.",23,6,5,387724,71,640,169,880,0.0023,17228,438,"5","1","4","0","1",-0.561,-0.140508,"News & Issues"
"1405630409737397_1591470624486707","https://www.facebook.com/wearemitu/posts/1591470624486707","https://www.wearemitu.com/mitu-voice/how-kylie-stole-the-latina-look/","How Kylie Stole the Latina Look","Kylie is trying so hard to be Latina...","Link","Celebrity & Gossip",2016-05-08,"8:00:00 a. m.",8,7,5,563195,662,3155,252,4069,0.0072,22536,396,"5","1","4","0","1",0,-0.064799298,"Celebrity & Gossip"
"1405630409737397_1591470807820022","https://www.facebook.com/wearemitu/posts/1591470807820022","https://www.wearemitu.com/mitu-world/latina-says-mom-discriminated-for-not-speaking-english/","Latina Says She Was Humiliated by Airport Employee Because Her Mom Doesn’t Speak English","""I live in America, so I don’t need to speak Spanish.”","Link","Identities",2016-05-08,"6:00:00 a. m.",6,7,5,274114,344,903,144,1391,0.0051,4946,167,"5","1","4","0","1",-0.34,-0.010062264,"Identities"
