"status_id","permalink","post_type","sharetext","headline","link","full_picture","created_time","date","hour","page_total_likes","page_new_likes","post_impressions","post_reach","post_reach_fan_unique","post_reach_viral_unique","comments_on_post","likes_on_post","shares_on_post","total_comments","total_likes","total_shares","comments_on_shares","likes_on_shares","shares_on_shares","link_clicks","photo_view","video_play","other_clicks","post_negative_feedback","post_story_adds","post_stories","post_storytellers","post_consumptions","post_engaged_users","post_engaged_fan","post_video_complete_views_30s_autoplayed","post_video_complete_views_30s_clicked_to_play","post_video_complete_views_30s_organic","post_video_complete_views_30s_paid","post_video_complete_views_30s_unique","post_video_avg_time_watched","post_video_complete_views_organic_unique","post_video_length","post_video_views","post_video_views_autoplayed","post_video_views_clicked_to_play","post_video_views_10s_unique","post_video_views_10s_autoplayed","post_video_views_10s_clicked_to_play","post_video_views_10s_sound_on","post_video_views_sound_on","s0","s1","s2","s3","s4","s5","s6","s7","s8","s9","s10","s11","s12","s13","s14","s15","s16","s17","s18","s19","s20","s21","s22","s23","s24","s25","s26","s27","s28","s29","s30","s31","s32","s33","s34","s35","s36","s37","s38","s39","s40","feed_likes","love","wow","haha","sad","angry","post_source_type","from_name","total_interactions","interaction_rate","ctr","views_rate","viral_fan_rate","share_rate","total_reactions","feed_likes_rate","love_rate","wow_rate","haha_rate","sad_rate","angry_rate","viral_rate","fan_rate","post_image","video_repost_sharetext","video_meme","series","category","format","sponsored","reposted","original","repost","repost_order","times_repost","days_bet_repost","average_views_rate","average_interaction_rate","average_post_reach","average_video_views","average_viral_fan_rate"
"1405630409737397_1786187808348320","https://www.facebook.com/1405630409737397_1786187808348320","video","Chicano Eats makes the perfect meal for those hot summer days!","1405630409737397_1786187808348320","https://www.facebook.com/wearemitu/videos/1786187808348320/","https://scontent.xx.fbcdn.net/v/t15.0-10/p720x720/19281456_1786188471681587_7945898512183459840_n.jpg?oh=071de72985757734aacfd8a466a11af1&oe=59D70E1B",2017-06-16 16:00:00,2017-06-16,"16:00",3524022,1441,835521,531413,438925,65580,254,2391,823,534,3139,832,280,748,9,60,168,2724,13313,22,4505,4505,4061,16265,15671,13412,31975,1564,33539,0,33350,7716,13414,71251,138060,135791,2269,48922,47658,1830,11920,21586,0.8333,1,0.8522,0.5778,0.4611,0.3808,0.3464,0.3243,0.3101,0.2953,0.2869,0.2785,0.27,0.264,0.2578,0.2532,0.2482,0.2437,0.2377,0.235,0.2316,0.2273,0.223,0.2199,0.2166,0.2137,0.2106,0.2071,0.204,0.2012,0.197,0.1921,0.1822,0.1718,0.1622,0.1512,0.1418,0.1285,0.0984,0.0573,0.0395,2029,332,43,11,3,11,"native","We are mitu",4505,0.00847739893453867,0.000112906534089305,0.259797934939491,0.149410491541835,0.184683684794673,2429,0.8353,0.1367,0.0177,0.0045,0.0012,0.0045,0.129988800903856,0.870011199096144,"<img src =' https://scontent.xx.fbcdn.net/v/t15.0-10/p720x720/19281456_1786188471681587_7945898512183459840_n.jpg?oh=071de72985757734aacfd8a466a11af1&oe=59D70E1B ' title="""" alt="""" border=""0"" height=""100"" width=""100"">","Chicano Eats makes the perfect meal for those hot summer days!",0,"Chicano Eats","Food & Beverages","Square",0,0,1,0,NA,NA,NA,0.259797934939491,0.00847739893453867,531413,138060,0.149410491541835
"1405630409737397_1810360202597747","https://www.facebook.com/1405630409737397_1810360202597747","video","Chicano musician, Cuco, is putting a twist on your parents favorite románticas.","1405630409737397_1810360202597747","https://www.facebook.com/wearemitu/videos/1810360202597747/","https://scontent.xx.fbcdn.net/v/t15.0-10/s720x720/20625043_1810361712597596_2520632335116795904_n.jpg?oh=73ad0eeaa879d2b45cf7b8a77272a43d&oe=59F54B96",2017-08-02 16:00:00,2017-08-02,"16:00",3589873,2283,1446544,952558,626168,303610,709,6885,2926,1999,12530,2963,1290,5645,37,342,150,8831,64460,56,17492,17492,13264,73783,52821,33703,47244,6163,53407,0,53316,11344,10168,214505,201801,193626,8175,92014,84770,7333,59778,77438,1,0.8003,0.5264,0.4386,0.3831,0.3391,0.3036,0.2732,0.2499,0.2375,0.2266,0.2151,0.2046,0.1845,0.1618,0.157,0.1498,0.1428,0.1364,0.1305,0.1254,0.1224,0.1191,0.1166,0.1123,0.1094,0.1056,0.1016,0.0985,0.0933,0.0884,0.0833,0.0807,0.0791,0.0766,0.0736,0.0712,0.0687,0.0637,0.0585,0.0358,7935,3513,150,68,4,5,"native","We are mitu",17492,0.0183631862836699,0.000359033255717762,0.211851666775146,0.484869875177269,0.169391721930025,11675,0.6797,0.3009,0.0128,0.0058,3e-04,4e-04,0.326540313924399,0.673459686075601,"<img src =' https://scontent.xx.fbcdn.net/v/t15.0-10/s720x720/20625043_1810361712597596_2520632335116795904_n.jpg?oh=73ad0eeaa879d2b45cf7b8a77272a43d&oe=59F54B96 ' title="""" alt="""" border=""0"" height=""100"" width=""100"">","Chicano musician, Cuco, is putting a twist on your parents favorite románticas.",0,NA,"Music","Regular",0,0,1,0,NA,NA,NA,0.211851666775146,0.0183631862836699,952558,201801,0.484869875177269
"1405630409737397_1746416992325402","https://www.facebook.com/1405630409737397_1746416992325402","video","Chisme was too good. I'm sorry!","1405630409737397_1746416992325402","https://www.facebook.com/wearemitu/videos/1746416992325402/","https://scontent.xx.fbcdn.net/v/t15.0-10/p720x720/17698422_1746418205658614_411573710814707712_n.jpg?oh=860dbf4777d045938067a14a015cef57&oe=59524E60",2017-04-01 16:00:00,2017-04-01,"16:00",3375680,3178,919989,581965,530153,44364,433,3016,619,871,3419,642,438,403,23,156,344,10090,34091,28,4932,4932,4417,44681,34546,30899,15871,2420,18291,0,17969,3706,15623,17129,109244,99736,9508,34927,29943,5785,27163,41817,0.8314,1,0.9964,0.9794,0.8479,0.6896,0.5887,0.5115,0.4504,0.4033,0.3724,0.3368,0.2937,0.2555,0.2276,0.2104,0.1953,0.1778,0.156,0.1428,0.1183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1693,62,6,1413,23,0,"native","We are mitu",4932,0.00847473645322313,0.000268057357401218,0.187715756102171,0.0836815032641521,0.130170316301703,3197,0.5296,0.0194,0.0019,0.442,0.0072,0,0.07721964711227,0.92278035288773,"<img src =' https://scontent.xx.fbcdn.net/v/t15.0-10/p720x720/17698422_1746418205658614_411573710814707712_n.jpg?oh=860dbf4777d045938067a14a015cef57&oe=59524E60 ' title="""" alt="""" border=""0"" height=""100"" width=""100"">","Chisme was too good. I'm sorry!",1,"Video Memes","Celebrity & Gossip","Square",0,0,1,0,NA,NA,NA,0.187715756102171,0.00847473645322313,581965,109244,0.0836815032641521
"1405630409737397_1687094478257654","https://www.facebook.com/1405630409737397_1687094478257654","video","Chismosa level :100:","1405630409737397_1687094478257654","https://www.facebook.com/wearemitu/videos/1687094478257654/","https://scontent.xx.fbcdn.net/v/t15.0-10/p720x720/15261877_1687095128257589_1161167734440984576_n.jpg?oh=1bbb9065fbe4ed04e03a58cfc5a9f107&oe=5945A003",2016-12-05 16:00:00,2016-12-05,"16:00",2805323,4392,6828257,3820200,875719,2756185,18342,19683,13000,45415,52851,13280,27073,33168,280,395,2830,155464,295044,322,111546,111546,87119,453733,319897,79546,679526,129665,809191,0,788914,7063,789807,8511,1197575,1057678,139897,788914,679524,129663,239463,260013,0.7888,1,0.9982,0.9899,0.9835,0.9106,0.832,0.7798,0.736,0.7129,0.6977,0.6864,0.6435,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12492,333,1437,7567,5,0,"native","We are mitu",111546,0.0291989948170253,0.000103397727867651,0.313484896078739,3.1473395004562,0.119054022555717,21834,0.5721,0.0153,0.0658,0.3466,2e-04,0,0.758881567354203,0.241118432645797,"<img src =' https://scontent.xx.fbcdn.net/v/t15.0-10/p720x720/15261877_1687095128257589_1161167734440984576_n.jpg?oh=1bbb9065fbe4ed04e03a58cfc5a9f107&oe=5945A003 ' title="""" alt="""" border=""0"" height=""100"" width=""100"">","Chismosa level :100:",1,"Video Memes","Celebrity & Gossip","Square",0,1,1,0,0,2,0,0.281720355699382,0.0243787213051229,2044840.66666667,604581.333333333,1.52481225036653
"1405630409737397_1696256907341411","https://www.facebook.com/1405630409737397_1696256907341411","video","Chismosa level :100:","1405630409737397_1696256907341411","https://www.facebook.com/wearemitu/videos/1696256907341411/","https://scontent.xx.fbcdn.net/v/t15.0-10/p720x720/15261877_1687095128257589_1161167734440984576_n.jpg?oh=1bbb9065fbe4ed04e03a58cfc5a9f107&oe=5945A003",2016-12-27 20:00:00,2016-12-27,"20:00",2921850,7228,1838715,1255360,588057,562029,5686,8801,2961,11964,13783,2986,6278,4982,25,99,696,31739,64545,101,28733,28733,23084,97079,71282,36355,188082,26228,214308,2,214310,6665,215163,8511,339693,311086,28607,214310,188082,26228,48168,53313,0.9328,1,0.9983,0.9887,0.9799,0.8919,0.7975,0.7389,0.6905,0.6661,0.6509,0.6399,0.608,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9708,263,1030,6024,4,2,"native","We are mitu",28733,0.0228882551618659,7.88618404282437e-05,0.270594092531226,0.955738984486198,0.103922319284446,17031,0.57,0.0154,0.0605,0.3537,2e-04,1e-04,0.488684324476604,0.511315675523396,"<img src =' https://scontent.xx.fbcdn.net/v/t15.0-10/p720x720/15261877_1687095128257589_1161167734440984576_n.jpg?oh=1bbb9065fbe4ed04e03a58cfc5a9f107&oe=5945A003 ' title="""" alt="""" border=""0"" height=""100"" width=""100"">","Chismosa level :100:",1,"Video Memes","Celebrity & Gossip","Square",0,1,0,1,1,2,22,0.281720355699382,0.0243787213051229,2044840.66666667,604581.333333333,1.52481225036653
"1405630409737397_1714736832160085","https://www.facebook.com/1405630409737397_1714736832160085","video","Chismosa level :100:","1405630409737397_1714736832160085","https://www.facebook.com/wearemitu/videos/1714736832160085/","https://scontent.xx.fbcdn.net/v/t15.0-10/p720x720/15261877_1687095128257589_1161167734440984576_n.jpg?oh=1bbb9065fbe4ed04e03a58cfc5a9f107&oe=5945A003",2017-01-29 20:00:00,2017-01-29,"20:00",3123799,10385,1643817,1058962,694319,327273,3913,8169,2638,8046,11581,2663,4133,3412,25,146,548,27303,49084,109,22290,22290,18494,77081,57784,35892,149592,21971,171521,42,169539,5979,169134,8511,276476,252449,24027,169539,149592,21971,43903,50258,0.8291,1,0.9986,0.9889,0.9785,0.883,0.7828,0.723,0.6753,0.6526,0.6386,0.6285,0.5853,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7672,272,1029,5659,5,2,"native","We are mitu",22290,0.0210489139364774,0.000137870858444401,0.26108207848818,0.471358266157199,0.119470614625393,14639,0.5241,0.0186,0.0703,0.3866,3e-04,1e-04,0.320355875926985,0.679644124073015,"<img src =' https://scontent.xx.fbcdn.net/v/t15.0-10/p720x720/15261877_1687095128257589_1161167734440984576_n.jpg?oh=1bbb9065fbe4ed04e03a58cfc5a9f107&oe=5945A003 ' title="""" alt="""" border=""0"" height=""100"" width=""100"">","Chismosa level :100:",1,"Video Memes","Celebrity & Gossip","Square",0,1,0,1,2,2,33,0.281720355699382,0.0243787213051229,2044840.66666667,604581.333333333,1.52481225036653
"1405630409737397_1539798556320581","https://www.facebook.com/1405630409737397_1539798556320581","video","Cholas watch ""The Bachelor"" for the first time...","Cholas Talk Bachelor","https://www.facebook.com/wearemitu/videos/1539798556320581/","https://scontent.xx.fbcdn.net/v/t15.0-10/s720x720/12474701_1516351838666098_208201045_n.jpg?oh=215e722deabd0889011a94a60b636a2a&oe=590EABE5",2016-01-11 18:18:00,2016-01-11,"18:18",817009,4872,7246890,4282695,485229,1963271,1945,22582,8964,6284,36244,9338,4339,13662,374,48,2651,139363,383119,396,51866,51866,41949,525861,370503,128037,270599,109228,367388,12439,352576,45919,187720,124819,987109,856198,130911,519114,436552,124259,61256,68407,0.9803,1,0.7304,0.6044,0.5374,0.4905,0.4649,0.4413,0.4241,0.4082,0.3926,0.3826,0.3751,0.3671,0.3578,0.3492,0.342,0.3337,0.3271,0.3212,0.3142,0.3089,0.3051,0.3011,0.2958,0.2878,0.281,0.2773,0.2743,0.2713,0.2679,0.2656,0.2635,0.2605,0.2536,0.2419,0.2354,0.2251,0.2168,0.186,0.0653,22473,25,0,177,0,0,"native","We are mitu",51866,0.0121105985833687,1.12078959627057e-05,0.230487811996885,4.04607103037947,0.18004087456137,22675,0.9911,0.0011,0,0.0078,0,0,0.801826015928119,0.198173984071881,"<img src =' https://scontent.xx.fbcdn.net/v/t15.0-10/s720x720/12474701_1516351838666098_208201045_n.jpg?oh=215e722deabd0889011a94a60b636a2a&oe=590EABE5 ' title="""" alt="""" border=""0"" height=""100"" width=""100"">","Cholas watch ""The Bachelor"" for the first time...",0,"CholasTalk","TV & Movies","Regular",0,0,1,0,NA,NA,NA,0.230487811996885,0.0121105985833687,4282695,987109,4.04607103037947
"1405630409737397_1538226913144412","https://www.facebook.com/1405630409737397_1538226913144412","video","Cholo ink, what do you think?","Cholo Ink","https://www.facebook.com/wearemitu/videos/1538226913144412/","https://scontent.xx.fbcdn.net/v/t15.0-10/s720x720/12402587_984228161623919_2084459602_n.jpg?oh=25d68eb179eba8c58ba21f2b46ce7e2f&oe=59026481",2016-01-07 18:00:00,2016-01-07,"18:00",794365,9932,2078779,1255657,415298,370398,494,7890,1548,1199,9630,1626,705,1740,78,32,1539,99865,119405,123,12455,12455,11220,220841,169438,99631,125162,84503,198777,10888,203061,31207,77316,48233,372669,278387,94282,249012,168953,89653,48316,50642,0.9509,1,0.9992,0.9364,0.8642,0.8083,0.7557,0.7195,0.7029,0.6892,0.6766,0.6627,0.645,0.6306,0.6226,0.6135,0.6077,0.6041,0.5989,0.5946,0.59,0.5863,0.585,0.5821,0.578,0.5735,0.5666,0.559,0.5518,0.5453,0.5403,0.5306,0.518,0.4867,0.4481,0.3995,0.3497,0.2955,0.2214,0.1753,0.0749,7877,28,0,8,0,0,"native","We are mitu",12455,0.00991911007544258,2.54846665928673e-05,0.29679203795304,0.891884863399294,0.13054997992774,7913,0.9955,0.0035,0,0.001,0,0,0.471426607746508,0.528573392253492,"<img src =' https://scontent.xx.fbcdn.net/v/t15.0-10/s720x720/12402587_984228161623919_2084459602_n.jpg?oh=25d68eb179eba8c58ba21f2b46ce7e2f&oe=59026481 ' title="""" alt="""" border=""0"" height=""100"" width=""100"">","Cholo ink, what do you think?",0,"Cholos","Latino Culture","Regular",0,0,1,0,NA,NA,NA,0.29679203795304,0.00991911007544258,1255657,372669,0.891884863399294
"1405630409737397_1543843292582774","https://www.facebook.com/1405630409737397_1543843292582774","video","Cholo Makeover: From Geek to OG","Cholo Makeover","https://www.facebook.com/wearemitu/videos/1543843292582774/","https://scontent.xx.fbcdn.net/v/t15.0-10/s720x720/12474485_951369078280709_1813772158_n.jpg?oh=a62c3fa07de5974bfcb418e2467e182e&oe=594BA037",2016-01-21 18:00:00,2016-01-21,"18:00",907755,13505,28508348,13204729,689220,8378434,8541,47124,44963,32236,127946,41389,23695,80822,0,98,4434,423235,1516200,1051,201571,201571,155005,1946106,1275191,167019,1092137,340557,1417988,14706,1392447,62341,843423,152275,3269860,2869471,400389,1856129,1604197,375235,144957,167681,1,0.9514,0.6953,0.6025,0.5373,0.5,0.4768,0.4614,0.448,0.437,0.4322,0.4293,0.4278,0.4256,0.4223,0.4183,0.4134,0.4042,0.3931,0.3874,0.3843,0.381,0.3755,0.3721,0.3684,0.3657,0.3636,0.3621,0.3607,0.3519,0.3361,0.327,0.3207,0.3133,0.3017,0.2924,0.2851,0.2811,0.278,0.2225,0.0763,46757,46,2,408,0,0,"native","We are mitu",201571,0.015265061479111,7.42158358569873e-06,0.247627952076866,12.1563999883927,0.205332116227037,47213,0.9903,0.001,0,0.0086,0,0,0.923991365352053,0.0760086346479475,"<img src =' https://scontent.xx.fbcdn.net/v/t15.0-10/s720x720/12474485_951369078280709_1813772158_n.jpg?oh=a62c3fa07de5974bfcb418e2467e182e&oe=594BA037 ' title="""" alt="""" border=""0"" height=""100"" width=""100"">","Cholo Makeover: From Geek to OG",0,"Cholo Makeover","Beauty & Fashion","Regular",0,0,1,0,NA,NA,NA,0.247627952076866,0.015265061479111,13204729,3269860,12.1563999883927
"1405630409737397_1560869530880150","https://www.facebook.com/1405630409737397_1560869530880150","video","Cholo shows off his creative side.","Jell-O Prison Art","https://www.facebook.com/wearemitu/videos/1560869530880150/","https://scontent.xx.fbcdn.net/v/t15.0-10/s720x720/12720236_1560877814212655_945569249_n.jpg?oh=94b3ed5cc7933c27f3daaac846fecf89&oe=5911772D",2016-03-03 18:00:00,2016-03-03,"18:00",1216205,11633,17705336,10920788,674937,3798245,3265,40982,24360,8616,73598,25123,5351,32616,763,65,2598,294809,703905,575,107337,107337,89628,1001379,759959,145929,770698,223182,981824,12056,964365,44794,721677,109417,2587233,2307849,279384,1609554,1435812,260466,822600,910038,0.9528,1,0.8433,0.7504,0.6161,0.5449,0.5146,0.498,0.4714,0.4307,0.3997,0.3821,0.3706,0.3603,0.3533,0.3467,0.3427,0.3386,0.3358,0.331,0.3254,0.3199,0.3163,0.3151,0.3141,0.3136,0.3123,0.3116,0.3103,0.309,0.3084,0.3074,0.3063,0.3054,0.301,0.2953,0.2925,0.2889,0.2864,0.2684,0.0922,38816,1165,199,825,4,5,"native","We are mitu",107337,0.00982868635486743,5.95195145258749e-06,0.236909003269727,5.62755486808398,0.234057221647708,41014,0.9464,0.0284,0.0049,0.0201,1e-04,1e-04,0.849114791215739,0.150885208784261,"<img src =' https://scontent.xx.fbcdn.net/v/t15.0-10/s720x720/12720236_1560877814212655_945569249_n.jpg?oh=94b3ed5cc7933c27f3daaac846fecf89&oe=5911772D ' title="""" alt="""" border=""0"" height=""100"" width=""100"">","Cholo shows off his creative side.",0,"Cholo DIY","DIY","Regular",0,0,1,0,NA,NA,NA,0.236909003269727,0.00982868635486743,10920788,2587233,5.62755486808398
"1405630409737397_1513720312261739","https://www.facebook.com/1405630409737397_1513720312261739","video","Cholos (and a chola) try wellness shots. 

""...it's better than vodka.""","Cholos Try Wellness Shots","https://www.facebook.com/wearemitu/videos/1513720312261739/","https://scontent.xx.fbcdn.net/v/t15.0-10/s720x720/12066900_1513721095594994_709441689_n.jpg?oh=9eb9b86b9865a612d8b5b6c31cb6d918&oe=5905CAAA",2015-11-13 20:00:00,2015-11-13,"20:00",220328,3902,33504057,16080709,607921,7203177,5372,54346,33841,12971,113625,34863,7599,59279,1022,58,16598,871002,2018698,1101,161459,161459,143793,2906381,1876792,172872,1725734,751928,2459853,17809,2269494,60601,1359343,111209,4320114,3464499,855616,2919923,2432553,816601,350337,393383,0.9538,1,0.8825,0.8049,0.7333,0.6802,0.6551,0.6355,0.6207,0.6106,0.5913,0.5796,0.5652,0.5483,0.5359,0.5273,0.521,0.517,0.511,0.5061,0.4963,0.4861,0.4797,0.4739,0.4693,0.4656,0.4599,0.4546,0.4513,0.4461,0.4418,0.4375,0.4304,0.4249,0.4154,0.3906,0.3767,0.365,0.3477,0.246,0.0974,53737,122,5,564,1,0,"native","We are mitu",161459,0.0100405398791807,3.60680614268936e-06,0.268651960557212,11.8488701656959,0.215924785858949,54429,0.9873,0.0022,1e-04,0.0104,0,0,0.922172145324511,0.0778278546754886,"<img src =' https://scontent.xx.fbcdn.net/v/t15.0-10/s720x720/12066900_1513721095594994_709441689_n.jpg?oh=9eb9b86b9865a612d8b5b6c31cb6d918&oe=5905CAAA ' title="""" alt="""" border=""0"" height=""100"" width=""100"">","Cholos (and a chola) try wellness shots. 

""...it's better than vodka.""",0,"Cholos Try","Food & Beverages","Regular",0,0,1,0,NA,NA,NA,0.268651960557212,0.0100405398791807,16080709,4320114,11.8488701656959
"1405630409737397_1813188838981550","https://www.facebook.com/1405630409737397_1813188838981550","video","Cholos clapping back at these comments (watch more cholos at http://bit.ly/2vBBOvA)","1405630409737397_1813188838981550","https://www.facebook.com/wearemitu/videos/1813188838981550/","https://scontent.xx.fbcdn.net/v/t15.0-10/p720x720/20746553_1813189855648115_5177359337596649472_n.jpg?oh=540181a40a33a55595a755e405477208&oe=5A2EEB58",2017-08-08 10:00:00,2017-08-08,"10:00",3601582,2519,6876271,3185104,1362554,805892,1342,21430,3965,2097,25419,4018,755,3989,53,2894,282,36125,294430,365,31534,31534,28403,333731,262135,149023,363969,31395,395364,0,379180,29846,209610,147326,835170,799802,35368,477509,454574,33049,373495,432737,0.6492,1,0.7347,0.6351,0.5868,0.559,0.5484,0.542,0.5323,0.5176,0.5059,0.498,0.483,0.4695,0.4528,0.4425,0.4397,0.4354,0.432,0.4279,0.4254,0.4222,0.4174,0.4116,0.4084,0.4057,0.4016,0.399,0.395,0.3919,0.3857,0.3787,0.3619,0.3546,0.3426,0.3297,0.3187,0.3131,0.2932,0.2002,0.0746,34429,6242,72,9845,9,12,"native","We are mitu",31534,0.00990046164897598,0.0009086045541998,0.262211218220818,0.59145692574386,0.127418024988901,50609,0.6803,0.1233,0.0014,0.1945,2e-04,2e-04,0.371644947579972,0.628355052420028,"<img src =' https://scontent.xx.fbcdn.net/v/t15.0-10/p720x720/20746553_1813189855648115_5177359337596649472_n.jpg?oh=540181a40a33a55595a755e405477208&oe=5A2EEB58 ' title="""" alt="""" border=""0"" height=""100"" width=""100"">","Cholos clapping back at these comments (watch more cholos at http://bit.ly/2vBBOvA)",0,"Cholos","Other","Square",0,0,1,0,NA,NA,NA,0.262211218220818,0.00990046164897598,3185104,835170,0.59145692574386
"1405630409737397_1655795194720916","https://www.facebook.com/1405630409737397_1655795194720916","video","Cholos decide whether these companies live or die... Watch more Cholos Try here :  bit.ly/2de5hAh
(Shout out to Amplify.LA, The Flex Company, Markett, and Artkive. Like their pages to stay up to date on their progress!)","1405630409737397_1655795194720916","https://www.facebook.com/wearemitu/videos/1655795194720916/","https://scontent.xx.fbcdn.net/v/t15.0-10/s720x720/14510805_1655795208054248_8201635820063424512_n.jpg?oh=98515e6c67761f6fd2e4a678dcdd1650&oe=59487A04",2016-10-04 16:03:00,2016-10-04,"16:03",2593300,3674,1517158,936524,576072,256460,293,5307,1457,453,5333,963,160,26,0,41325,402,18214,27283,78,6749,6749,5833,87423,61987,42273,76019,13999,89987,31,85738,24453,30845,224915,219248,203325,15923,121097,112467,14903,65716,70045,1,0.9653,0.7283,0.6094,0.5668,0.5442,0.5236,0.5107,0.5022,0.4924,0.482,0.4747,0.4665,0.4534,0.4315,0.4104,0.3964,0.3865,0.3749,0.3632,0.3558,0.346,0.3382,0.3341,0.3298,0.3264,0.3227,0.319,0.317,0.3152,0.312,0.3064,0.3038,0.3018,0.2992,0.2965,0.2718,0.2253,0.1889,0.1627,0.0909,3911,329,8,1054,0,1,"native","We are mitu",6749,0.00720643571333997,0.0441259380432322,0.234108255634666,0.445187407129664,0.14268780560083,5303,0.7375,0.062,0.0015,0.1988,0,2e-04,0.308048219167552,0.691951780832448,"<img src =' https://scontent.xx.fbcdn.net/v/t15.0-10/s720x720/14510805_1655795208054248_8201635820063424512_n.jpg?oh=98515e6c67761f6fd2e4a678dcdd1650&oe=59487A04 ' title="""" alt="""" border=""0"" height=""100"" width=""100"">","Cholos decide whether these companies live or die... Watch more Cholos Try here :  bit.ly/2de5hAh
(Shout out to Amplify.LA, The Flex Company, Markett, and Artkive. Like their pages to stay up to date on their progress!)",0,"Cholos Try","Other","Regular",1,0,1,0,NA,NA,NA,0.234108255634666,0.00720643571333997,936524,219248,0.445187407129664
"1405630409737397_1596522673981502","https://www.facebook.com/1405630409737397_1596522673981502","video","Cholos got some problems, but a date ain't one.","Cholos Try Tinder","https://www.facebook.com/wearemitu/videos/1596522673981502/","https://scontent.xx.fbcdn.net/v/t15.0-10/s720x720/12496957_1596539033979866_797242058_n.jpg?oh=59cd6d14d69071942381479e455535cd&oe=590840F3",2016-05-19 18:00:00,2016-05-19,"18:00",1830885,11855,10109793,5488775,872561,2294162,2941,27005,12957,8444,47984,13478,5503,20979,521,80,2058,204715,511519,396,69906,69906,56994,718780,524116,179680,428662,167719,576373,20008,565936,52341,341201,116755,1369545,1176263,193282,759741,634087,182841,566279,614808,0.9212,1,0.7821,0.6417,0.5606,0.5209,0.4947,0.4777,0.4651,0.4556,0.4468,0.4375,0.4297,0.4222,0.4162,0.4106,0.4081,0.4045,0.4029,0.4013,0.3997,0.3978,0.3943,0.3897,0.3853,0.3797,0.3753,0.3708,0.3658,0.362,0.356,0.3502,0.3409,0.3364,0.3288,0.3162,0.3064,0.2901,0.2792,0.27,0.1015,23935,1139,24,4793,2,3,"native","We are mitu",69906,0.0127361751939185,1.45752012060979e-05,0.249517424197567,2.6292282144171,0.192801762366607,29896,0.8006,0.0381,8e-04,0.1603,1e-04,1e-04,0.724459322776258,0.275540677223742,"<img src =' https://scontent.xx.fbcdn.net/v/t15.0-10/s720x720/12496957_1596539033979866_797242058_n.jpg?oh=59cd6d14d69071942381479e455535cd&oe=590840F3 ' title="""" alt="""" border=""0"" height=""100"" width=""100"">","Cholos got some problems, but a date ain't one.",0,"Cholos Try","Sex & Relationships","Regular ",0,0,1,0,NA,NA,NA,0.249517424197567,0.0127361751939185,5488775,1369545,2.6292282144171
